crsp_portno,cik,accession,tsr_filingdate_first,tsr_reportdate_first,tsr_score,phrase_hits,anchor_hits,ncsr_html,filing_dir,evidence_snippet
1026360,353905,0001398344-25-003664,2025-02-27,2024-12-31,9853,ML_PROBA=0.985344,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000353905/2024-12-31/000139834425003664/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000353905/2024-12-31/000139834425003664,"NMF:OTHERINDUSTRIESSECTORMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D NMF:HOLDING NVIT ALLSPRING DISCOVERY FUND CLASS I ANNUAL SHAREHOLDER REPORT - DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE NVIT ALLSPRING DISCOVERY FUND (THE ""FUND"") FOR THE PERIOD OF JANUAR"
1026362,353905,0001398344-25-003664,2025-02-27,2024-12-31,9853,ML_PROBA=0.985344,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000353905/2024-12-31/000139834425003664/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000353905/2024-12-31/000139834425003664,"NMF:OTHERINDUSTRIESSECTORMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D NMF:HOLDING NVIT ALLSPRING DISCOVERY FUND CLASS I ANNUAL SHAREHOLDER REPORT - DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE NVIT ALLSPRING DISCOVERY FUND (THE ""FUND"") FOR THE PERIOD OF JANUAR"
1026363,353905,0001398344-25-003664,2025-02-27,2024-12-31,9853,ML_PROBA=0.985344,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000353905/2024-12-31/000139834425003664/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000353905/2024-12-31/000139834425003664,"NMF:OTHERINDUSTRIESSECTORMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D NMF:HOLDING NVIT ALLSPRING DISCOVERY FUND CLASS I ANNUAL SHAREHOLDER REPORT - DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE NVIT ALLSPRING DISCOVERY FUND (THE ""FUND"") FOR THE PERIOD OF JANUAR"
1026365,1002537,0001133228-25-002351,2025-03-07,2024-12-31,9617,ML_PROBA=0.961677,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001002537/2024-12-31/000113322825002351/nf-efp14536_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001002537/2024-12-31/000113322825002351,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) NEEDHAM GROWTH FUND RETAIL CLASS | NEEGX ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE NEEDHAM GROWTH FUND FOR THE PERIOD OF JANUARY 1, 2024, TO DECEMBER"
1026366,822671,0000928816-24-000381,2024-02-27,2023-12-31,7962,ML_PROBA=0.796195,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822671/2023-12-31/000092881624000381/a_picoemod6.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822671/2023-12-31/000092881624000381,"G IS A COPY OF THE REPORT TRANSMITTED TO STOCKHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940: PUTNAM VT LARGE CAP GROWTH FUND CLASS IA ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 TRUE THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT PUTNAM VT LARGE CAP GROWTH FUND FOR THE PERIOD JANUARY 1, 2024, TO"
1026368,1413032,0001145549-25-015697,2025-03-03,2024-12-31,9683,ML_PROBA=0.968321,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001413032/2024-12-31/000114554925015697/8dd5a38f481c172.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001413032/2024-12-31/000114554925015697,"ITEM 1. REPORTS TO STOCKHOLDERS COLUMBIA VARIABLE PORTFOLIO - INCOME OPPORTUNITIES FUND CLASS 1 ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT COLUMBIA VARIABLE PORTFOLIO - INCOME OPPORTUNITIES FUND (THE FUND) FOR"
1026369,71701,0000898430-24-000658,2024-10-03,2024-07-31,9571,ML_PROBA=0.957063,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000071701/2024-07-31/000089843024000658/8dce3bdf696ea1b.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000071701/2024-07-31/000089843024000658,"ITEM 1. REPORTS TO STOCKHOLDERS DAVIS NEW YORK VENTURE FUND CLASS A / NYVTX ANNUAL SHAREHOLDER REPORT | JULY 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE DAVIS NEW YORK VENTURE FUND (THE “FUND”) FOR THE PERIOD OF AUGUST 1, 20"
1026375,1012968,0001193125-25-031455,2025-02-21,2024-12-31,9621,ML_PROBA=0.962070,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001012968/2024-12-31/000119312525031455/d149065dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001012968/2024-12-31/000119312525031455,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT DECEMBER 31, 2024 HEDGED EQUITY FUND INVESTOR CLASS ( PHEFX ) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT HEDGED EQUITY FUND (THE ""FUND"
1026380,745463,0001193125-24-267147,2024-11-27,2024-09-30,9601,ML_PROBA=0.960118,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000745463/2024-09-30/000119312524267147/d871697dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000745463/2024-09-30/000119312524267147,"ITEM 1. REPORTS TO STOCKHOLDERS (A) EATON VANCE AMT-FREE MUNICIPAL INCOME FUND CLASS A ETMBX ANNUAL SHAREHOLDER REPORT SEPTEMBER 30, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE EATON VANCE AMT-FREE MUNICIPAL INCOME FUND FOR THE PERIOD OF OCTOBER"
1026381,914775,0001741773-24-004400,2024-11-01,2024-08-31,9516,ML_PROBA=0.951571,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000914775/2024-08-31/000174177324004400/ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000914775/2024-08-31/000174177324004400,"ITEM 1. REPORTS TO STOCKHOLDERS. BNY MELLON DYNAMIC VALUE FUND ANNUAL SHAREHOLDER REPORT AUGUST 31, 2024 CLASS A - DAGVX THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT BNY MELLON DYNAMIC VALUE FUND (THE “FUND”) FOR THE PERIOD O"
1026388,1131013,0001145549-25-016541,2025-03-06,2024-12-31,9750,ML_PROBA=0.975031,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541/8dd5b71fc923b1f.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541,"1. REPORTS TO STOCKHOLDERS. (A) THE REPORT TO SHAREHOLDERS IS ATTACHED HEREWITH (B) NOT APPLICABLE MYDESTINATION 2015 FUND CLASS: INSTITUTIONAL | TICKER: GMTYX ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE MYDESTINATION 2015 FUND (“FUND”) FOR THE PERIOD OF JANUARY 1, 2024"
1026389,1131013,0001145549-25-016541,2025-03-06,2024-12-31,9750,ML_PROBA=0.975031,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541/8dd5b71fc923b1f.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541,"1. REPORTS TO STOCKHOLDERS. (A) THE REPORT TO SHAREHOLDERS IS ATTACHED HEREWITH (B) NOT APPLICABLE MYDESTINATION 2015 FUND CLASS: INSTITUTIONAL | TICKER: GMTYX ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE MYDESTINATION 2015 FUND (“FUND”) FOR THE PERIOD OF JANUARY 1, 2024"
1026393,1131013,0001145549-25-016541,2025-03-06,2024-12-31,9750,ML_PROBA=0.975031,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541/8dd5b71fc923b1f.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541,"1. REPORTS TO STOCKHOLDERS. (A) THE REPORT TO SHAREHOLDERS IS ATTACHED HEREWITH (B) NOT APPLICABLE MYDESTINATION 2015 FUND CLASS: INSTITUTIONAL | TICKER: GMTYX ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE MYDESTINATION 2015 FUND (“FUND”) FOR THE PERIOD OF JANUARY 1, 2024"
1026394,1131013,0001145549-25-016541,2025-03-06,2024-12-31,9750,ML_PROBA=0.975031,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541/8dd5b71fc923b1f.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001131013/2024-12-31/000114554925016541,"1. REPORTS TO STOCKHOLDERS. (A) THE REPORT TO SHAREHOLDERS IS ATTACHED HEREWITH (B) NOT APPLICABLE MYDESTINATION 2015 FUND CLASS: INSTITUTIONAL | TICKER: GMTYX ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE MYDESTINATION 2015 FUND (“FUND”) FOR THE PERIOD OF JANUARY 1, 2024"
1026396,906352,0001104659-25-000337,2025-01-02,2024-10-31,9830,ML_PROBA=0.982969,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000906352/2024-10-31/000110465925000337/tm2428988d1_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000906352/2024-10-31/000110465925000337,"GLE GLOBAL FUND OCTOBER 31, 2024 ANNUAL SHAREHOLDER REPORT CLASS A | SGENX FIRST EAGLE INVESTMENTS FOR MORE INFORMATION, PLEASE SCAN THE QR CODE TO NAVIGATE TO TAILORED SHAREHOLDER REPORTS AND FINANCIAL STATEMENTS AND OTHER INFORMATION. IF YOU WISH TO VIEW ADDITIONAL INFORMATION ABOUT THE FUND, INCLUDING BUT NOT LIMITED TO FINANCIAL STATEMENTS,"
1026401,911637,0000898430-24-001228,2024-11-26,2024-09-30,9397,ML_PROBA=0.939679,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000911637/2024-09-30/000089843024001228/8dd04e8f8bc8ff6.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000911637/2024-09-30/000089843024001228,"ITEM 1. REPORTS TO STOCKHOLDERS. ITEM 1(A): MFS ® MID CAP VALUE FUND CLASS A-MVCAX ANNUAL SHAREHOLDER REPORT THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT MFS MID CAP VALUE FUND FOR THE PERIOD OF OCTOBER 1, 2023 TO SEPTEMBER 30, 2024. YOU CAN FIN"
1026402,948258,0001104659-25-020674,2025-03-05,2024-12-31,9838,ML_PROBA=0.983837,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000948258/2024-12-31/000110465925020674/tm252034d1_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000948258/2024-12-31/000110465925020674,"NANCIAL:LOWESCOSINCCTIMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D MFINANCIAL:HOLDING M CAPITAL APPRECIATION FUND MFCPX ANNUAL SHAREHOLDER REPORT DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT M CAPITAL APPRECIATION FUND FOR THE PERIOD OF JANUARY 1, 2024 TO DECEMBER"
1026403,1097519,0001145549-25-023871,2025-04-03,2025-01-31,9781,ML_PROBA=0.978096,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001097519/2025-01-31/000114554925023871/8dd6d4797447332.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001097519/2025-01-31/000114554925023871,"ITEM 1. REPORTS TO STOCKHOLDERS COLUMBIA CAPITAL ALLOCATION MODERATE CONSERVATIVE PORTFOLIO CLASS A / NLGAX ANNUAL SHAREHOLDER REPORT | JANUARY 31, 2025 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT COLUMBIA CAPITAL ALLOCATION MODERATE CONSERVATIVE PORTFOLIO (THE FUND) F"
1026404,1097519,0001145549-25-023871,2025-04-03,2025-01-31,9781,ML_PROBA=0.978096,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001097519/2025-01-31/000114554925023871/8dd6d4797447332.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001097519/2025-01-31/000114554925023871,"ITEM 1. REPORTS TO STOCKHOLDERS COLUMBIA CAPITAL ALLOCATION MODERATE CONSERVATIVE PORTFOLIO CLASS A / NLGAX ANNUAL SHAREHOLDER REPORT | JANUARY 31, 2025 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT COLUMBIA CAPITAL ALLOCATION MODERATE CONSERVATIVE PORTFOLIO (THE FUND) F"
1026406,1027596,0001133228-24-008834,2024-09-06,2024-06-30,9792,ML_PROBA=0.979231,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001027596/2024-06-30/000113322824008834/da-efp8839_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001027596/2024-06-30/000113322824008834,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) DAVIDSON MULTI-CAP EQUITY FUND CLASS A | DFMAX ANNUAL SHAREHOLDER REPORT | JUNE 30, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE DAVIDSON MULTI-CAP EQUITY FUND FOR THE PERIOD OF JULY 1, 2023, TO JUNE"
1026409,896435,0001145549-25-008120,2025-02-21,2024-12-31,9242,ML_PROBA=0.924232,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000896435/2024-12-31/000114554925008120/8dd529c4e615939.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000896435/2024-12-31/000114554925008120,"SUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940, AS AMENDED (THE ""ACT"") IS AS FOLLOWS: INVESCO OPPENHEIMER V.I. INTERNATIONAL GROWTH FUND SERIES I ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT INVESCO OPPENHEIMER V.I. INTERNATIONAL GROWTH FUND (THE “FUND”) FOR THE"
1026410,896435,0001145549-25-008120,2025-02-21,2024-12-31,9242,ML_PROBA=0.924232,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000896435/2024-12-31/000114554925008120/8dd529c4e615939.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000896435/2024-12-31/000114554925008120,"SUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940, AS AMENDED (THE ""ACT"") IS AS FOLLOWS: INVESCO OPPENHEIMER V.I. INTERNATIONAL GROWTH FUND SERIES I ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT INVESCO OPPENHEIMER V.I. INTERNATIONAL GROWTH FUND (THE “FUND”) FOR THE"
1026420,1145022,0001133228-24-008250,2024-08-28,2024-06-30,9875,ML_PROBA=0.987470,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001145022/2024-06-30/000113322824008250/hawf-efp8924_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001145022/2024-06-30/000113322824008250,"NGED ITS NAME TO HOTCHKIS & WILEY LARGE CAP DISCIPLINED VALUE FUND. OTHER MATERIAL FUND CHANGES IN CONNECTION WITH THE SECURITIES AND EXCHANGE COMMISSION’S NEW TAILORED SHAREHOLDER REPORT RULE, THE FUND’S PRIMARY BENCHMARK INDEX CHANGED TO THE RUSSELL 3000 INDEX. THE FUND WILL CONTINUE TO SHOW INDEX PERFORMANCE FOR THE RUSSELL 1000 VALUE INDEX A"
1026421,892071,0001193125-25-000202,2025-01-02,2024-10-31,9682,ML_PROBA=0.968169,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000892071/2024-10-31/000119312525000202/d911056dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000892071/2024-10-31/000119312525000202,"T TRANSMITTED TO SHAREHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940, AS AMENDED (THE “1940 ACT”): TCW CENTRAL CASH FUND TICKER: TGCXX ANNUAL SHAREHOLDER REPORT - OCTOBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE TCW CENTRAL CASH FUND FOR THE PERIOD ENDED OCTOBER 31, 2024. YOU CAN"
1026445,790166,0000790166-23-000008,2023-02-27,2022-12-31,9399,ML_PROBA=0.939939,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000790166/2022-12-31/000079016623000008/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000790166/2022-12-31/000079016623000008,"OEF:UTILITIESSECTORMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D THVNT:HOLDING THRIVENT AGGRESSIVE ALLOCATION PORTFOLIO ANNUAL SHAREHOLDER REPORT - DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE THRIVENT AGGRESSIVE ALLOCATION PORTFOLIO (THE PORTFOLIO) FOR THE 12"
1026448,790166,0000790166-23-000008,2023-02-27,2022-12-31,9399,ML_PROBA=0.939939,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000790166/2022-12-31/000079016623000008/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000790166/2022-12-31/000079016623000008,"OEF:UTILITIESSECTORMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D THVNT:HOLDING THRIVENT AGGRESSIVE ALLOCATION PORTFOLIO ANNUAL SHAREHOLDER REPORT - DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE THRIVENT AGGRESSIVE ALLOCATION PORTFOLIO (THE PORTFOLIO) FOR THE 12"
1026450,890540,0001398344-24-018554,2024-10-04,2024-07-31,9654,ML_PROBA=0.965415,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000890540/2024-07-31/000139834424018554/fp0090170-2_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000890540/2024-07-31/000139834424018554,":SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D ADIC:HOLDING THE ADVISORS' INNER CIRCLE FUND II REAVES INFRASTRUCTURE FUND INSTITUTIONAL CLASS SHARES - RSRFX ANNUAL SHAREHOLDER REPORT - JULY 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT INSTITUTIONAL CLASS SHARES OF THE REAVES INFRASTRUCTURE FUND (THE ""FUND"") F"
1026452,933691,0001387131-25-000028,2025-03-04,2024-12-31,9490,ML_PROBA=0.948984,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028/jnlst-ncsr_part1of3.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028,
1026456,745463,0001193125-24-267147,2024-11-27,2024-09-30,9601,ML_PROBA=0.960118,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000745463/2024-09-30/000119312524267147/d871697dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000745463/2024-09-30/000119312524267147,"ITEM 1. REPORTS TO STOCKHOLDERS (A) EATON VANCE AMT-FREE MUNICIPAL INCOME FUND CLASS A ETMBX ANNUAL SHAREHOLDER REPORT SEPTEMBER 30, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE EATON VANCE AMT-FREE MUNICIPAL INCOME FUND FOR THE PERIOD OF OCTOBER"
1026458,1097293,0001193125-24-195535,2024-08-07,2024-05-31,9516,ML_PROBA=0.951596,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001097293/2024-05-31/000119312524195535/d826662dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001097293/2024-05-31/000119312524195535,"STOCKHOLDERS (A) THE REPORTS TO SHAREHOLDERS ARE ATTACHED HEREWITH (B) NOT APPLICABLE BLACKROCK LARGE CAP FOCUS GROWTH FUND, INC. INSTITUTIONAL SHARES | MAFOX ANNUAL SHAREHOLDER REPORT - MAY 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT BLACKROCK LARGE CAP FOCUS GROWTH FUND, INC. (THE “FUND”) FOR THE PERIOD OF J"
1026459,1135300,0001133228-25-005971,2025-06-03,2025-03-31,9714,ML_PROBA=0.971448,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001135300/2025-03-31/000113322825005971/bfafs-efp15601_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001135300/2025-03-31/000113322825005971,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) BUFFALO BLUE CHIP GROWTH FUND INVESTOR CLASS | BUFEX ANNUAL SHAREHOLDER REPORT | MARCH 31, 2025 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE BUFFALO BLUE CHIP GROWTH FUND (THE “FUND”), INVESTOR CLASS FOR THE PER"
1026460,793769,0001133228-24-011458,2024-12-23,2024-10-31,9286,ML_PROBA=0.928610,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000793769/2024-10-31/000113322824011458/hf-efp13115_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000793769/2024-10-31/000113322824011458,"RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940, AS AMENDED (THE “1940 ACT”) (17 CFR 270.30E-1): HARBOR CAPITAL APPRECIATION FUND RETIREMENT CLASS : HNACX ANNUAL SHAREHOLDER REPORT OCTOBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT HARBOR CAPITAL APPRECIATION FUND (""FUND"") FOR THE PERIOD OF NOVEMBER 1, 20"
1026462,887194,0000930413-25-000292,2025-01-31,2024-11-30,9760,ML_PROBA=0.975995,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000887194/2024-11-30/000093041325000292/c110604_ncsr-ixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000887194/2024-11-30/000093041325000292,"ITEM 1: REPORT(S) TO SHAREHOLDERS. CLASS A LAMAX LORD ABBETT DIVIDEND GROWTH FUND ANNUAL SHAREHOLDER REPORT NOVEMBER 30, 2024 LORDABBETT.COM/FUNDDOCUMENTS THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE LORD ABBETT DIVIDEND GROWTH FUND FOR THE"
1026465,1160363,0001580642-24-005992,2024-10-04,2024-07-31,9772,ML_PROBA=0.977213,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001160363/2024-07-31/000158064224005992/invhouse_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001160363/2024-07-31/000158064224005992,"BER IHF:G1151C101CTIMEMBER 2024-07-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D IHF:HOLDING THE INVESTMENT HOUSE GROWTH FUND ( TIHGX ) ANNUAL SHAREHOLDER REPORT - JULY 31, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE INVESTMENT HOUSE GROWTH FUND (THE ""FUND"") FOR THE PERIOD"
1026466,1162127,0001413042-25-000126,2025-02-18,2024-12-31,9246,ML_PROBA=0.924552,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001162127/2024-12-31/000141304225000126/fp0092229-1_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001162127/2024-12-31/000141304225000126,"ITEM 1. REPORTS TO STOCKHOLDERS. BLUE CHIP INVESTOR FUND TICKER: BCIFX ANNUAL SHAREHOLDER REPORT DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE BLUE CHIP INVESTOR FUND (""FUND"") FOR THE PERIOD OF JANUARY 1, 2024 TO"
